no,url,judul,isi
23,https://www.tvonenews.com/daerah/bali/420548-cuaca-buruk-rute-pelayaran-di-ntt-dihentikan-sementara,"Cuaca Buruk, Rute Pelayaran di NTT Dihentikan Sementara","tvOnenews.com-Cuacaburuk yang melanda di perairan NTT, membuat PTASDPIndonesia Ferry Cabang Kupang menghentikan sementara operasional di sejumlah rutepelayaran. Manager Usaha PT ASDP Indonesia Ferry Cabang Kupang, Ramlan Iyang di Kupang, Senin mengatakan penutupan tersebut berlaku mulai Senin hingga Kamis (5/3). ADVERTISEMENT GULIR UNTUK LANJUT BACA ""Ya benar. Beberapa rute pelayaran kita tutup dampak cuaca buruk, mulai hari ini hingga Kamis,"" katanya. Sejumlah rute pelayaran yang ditutup itu antara lain, rute pelayanan Kupang-Larantuka, Kupang Lembata, Kupang-Kalabahi, serta Kupang-Rote. Sejumlah rute pelayaran itu, merupakan rute pelayaran panjang dan jauh dan melewati perairan yang tinggi akan gelombang. Sementara rute pelayanan Kupang-Hansisi (pulau Semau) masih tetap dibuka karena rute pelayarannya pendek dan tidak terlalu berdampak pada cuaca buruk seperti gelombang tinggi. Dia menambahkan Kesyahbandaran Kelas III Kupang juga telah mengeluarkan surat edaran berupa imbauan dengan nomor UM.006/114/KSOP Kupang-2026. Surat itu ditujukan kepada seluruh operator kapal, seluruh nakhoda, penumpang, dan kapal, dengan isi meminta agar menunda melakukan pelayaran atau perjalan menggunakan kapal, beberapa hari ke depan sambil memantau cepat diminta untuk menunda sementara pelayaran hingga cuaca membaik. ADVERTISEMENT GULIR UNTUK LANJUT BACA Sementara, nakhoda dan operator bagi kapal besar yang cukup aman untuk berlayar diimbau untuk tetap memastikan kapal yang akan berangkat telah memenuhi persyaratan dengan melampirkan surat pernyataan nakhoda. Serta memastikan pemantauan kondisi cuaca sekurang-kurangnya enam jam sebelum permohonan penerbitan surat persetujuan berlayar (SPB).(chm)"
24,https://www.tvonenews.com/daerah/bali/420010-ekspresi-baru-dari-resor-butik-berkelas-di-ubud,Ekspresi Baru dari Resor Butik Berkelas di Ubud,"tvOnenews.com- Terletak di lanskaphijauLembah Bangkiang Sidem, Adiwana Alas Harum resmi dibuka sebagai premium boutique resort yang menghadirkan pengalaman menginap berkelas dengansentuhanholistik khasUbud. Tempat ini adalah sebuah mahakarya terbaru dari Jeevawasa yang menghadirkan pengalaman menginap dengan harmoni antara alam, warisan budayaBalidan kenyamanan modern. Berdiri megah di atas Sungai Wos dan dirancang langsung oleh Maestro Arsitektur Bali Popo Danes, dengan hamparan panorama Campuhan Ridge Walk sebagai ikon alam di Ubud hingga siluet megah Gunung Agung, setiap sudut Adiwana Alas Harum memberikan sentuhan menyeluruh dalam balutan keanggunan alam. ADVERTISEMENT GULIR UNTUK LANJUT BACA Resor ini berakar pada filosofi Tat Twam Asi dan Tri Hita Karana dimana setiap elemen pengalaman dirancang untuk menciptakan keseimbangan antara manusia, alam dan Sang Pencipta. Lebih dari sekedar tempat menginap, Adiwana Alas Harum menghadirkan ruang untuk merayakan pengalaman yang sarat dengan makna. Wellness menjadi fondasi pengalaman di Adiwana Alas Harum. Melalui Tejas Spa Alas Harum, para tamu diajak menikmati perawatan holistik yang memadukan ritual tradisional Bali dan teknik modern, dalam suasana yang menghadap lembah alami nan hijau. Konsep ini menghadirkan lebih dari relaksasi— melainkan proses pemulihan yang menyeluruh bagi tubuh dan pikiran. Untuk melengkapi pengalaman tersebut, tersedia pula fasilitas gym eksklusif dengan serangkaian peralatan kebugaran berteknologi tinggi dari Technogym. Perpaduan spa dan fasilitas kebugaran kelas atas ini menciptakan harmoni antara energi dan alam yang sempurna di tengah kedamaian Ubud. Pengalaman kuliner dirancang sebagai daya tarik utama yang memadukan kualitas bahan terbaik, kreativitas, dan warisan rasa Nusantara. Melalui restoran signature Black Garlic, tamu dapat menikmati hidangan sehat dengan pendekatan modern dan pengalaman bersantap yang lebih terpadu, sementara Flame Bar & Grill menghadirkan konsep Indonesian grill house yang menonjolkan teknik panggang autentik serta kekayaan cita rasa khas Indonesia.(chm)"
25,https://www.tvonenews.com/daerah/bali/419697-dukung-pariwisata-hijau-bali-perluas-transportasi-listrik,"Dukung Pariwisata Hijau, Bali Perluas Transportasi Listrik","tvOnenews.com- Pemprov Bali memperluas pengembangan ekosistemtransportasiumum termasuk non trayek salah satunya taksilistrikberbasis baterai untuk mendukung pariwisata lebih ramah lingkungan. “Kami berusaha membangun ekosistemkendaraanramah lingkungan di Bali dan mudah-mudahan ini menjadi salah satu bagian dari proses tersebut,” kata Kepala Dinas Perhubungan Provinsi Bali I Kadek Mudarta di sela peluncuran sinergiGreenSmart Mobility (SM)-Koperasi (Taksi) Komotra Bali di Denpasar, Bali, Jumat. ADVERTISEMENT GULIR UNTUK LANJUT BACA Menurut dia, kolaborasi tersebut menjawab regulasi yang ada di Bali terkait usia kendaraan angkutan non trayek seperti taksi maksimal 10 tahun sesuai Peraturan Daerah Nomor 4 tahun 2016 tentang Penyelenggaraan Lalu Lintas dan Angkutan Jalan. Selain itu, Peraturan Gubernur Bali Nomor 48 tahun 2019 tentang penggunaan kendaraan bermotor listrik berbasis baterai. “Jadi dua ini tercapai, semangat untuk transformasi dan semangat melaksanakan regulasi tentang peremajaan angkutan,” ucapnya. Ia berharap momentum tersebut menjadi bagian untuk memperbaiki wajah transportasi di Pulau Dewata sekaligus membangun citra pariwisata Bali lebih ramah lingkungan melalui kendaraan listrik. Selain itu, memperkuat jenama (branding) pariwisata Bali di mata wisatawan dan menekankan peningkatan kapasitas pengemudi yang perlu diperbarui berkala. Saat ini, jasa transportasi non trayek (taksi) di Pulau Dewata dilaksanakan oleh enam koperasi yang bergerak jasa angkutan dan satu badan usaha. Sementara itu, Managing Director Green SM Indonesia Deny Tjia mencermati peluang besar sinergi dengan koperasi angkutan lainnya guna mendukung regulasi pemerintah terkait transportasi ramah lingkungan. “Kolaborasi strategis dengan koperasi angkutan di Bali bisa menyukseskan elektrifikasi kendaraan di Bali,” ucapnya. ADVERTISEMENT GULIR UNTUK LANJUT BACA Saat ini, layanan transportasi taksi menggunakan kendaraan listrik di Bali itu dilaksanakan dengan koperasi lokal tersebut menggunakan mobil listrik pabrikan Vietnam yang bertransmisi matik. Untuk akses layanan angkutan kendaraan listrik itu salah satunya melalui aplikasi yang dapat diunduh melalui ponsel pintar.(chm)"
26,https://www.tvonenews.com/daerah/bali/419695-polda-bali-telah-mengajukan-red-notice-6-wna-pelaku-penculikan-wn-ukraina,Polda Bali Telah Mengajukan Red Notice 6 WNA Pelaku Penculikan WN Ukraina,"tvOnenews.com- Enam orang warga negara asing (WNA) yang masuk dalam daftar pencarian orang (DPO), telah diajukanred noticeoleh Kepolisian Daerah Bali. Mereka semua diduga terlibat melakukan tindak pidana penculikan terhadap seorang warga negaraUkraina, Ihor Komarav (28). Kepala Bidang Humas Polda Bali Komisaris Besar Polisi Ariasandy di Denpasar, Jumat, mengatakan pihaknya telah berkoordinasi dengan Divisi Hubungan Internasional (Divhubinter) Mabes Polri dan Interpol untuk menangkap enam terduga pelaku tersebut. ADVERTISEMENT GULIR UNTUK LANJUT BACA ""Keenamnya ini warga negara asing, kita naikkan statusnya sebagai tersangka berdasarkan hasil gelar dan hari ini juga kita terbitkan daftar pencarian orang dan red notice kepada Interpol untuk mencari keberadaan orang-orang yang kita jadikan tersangka,"" kata Ariasandy. Ia menyebutnya berdasarkan hasil analisis ditemukan dua orang tersangka masih berada di wilayah Indonesia, sementara keempat lainnya sudah keluar dari Indonesia. Namun demikian, Polda Bali berkomitmen untuk menyelesaikan kasus tersebut dengan menangkap para terduga pelaku. Adapun keenam terduga pelaku, terungkap setelah salah satu orang WNA yang berperan sebagai penyewa kendaraan berupa satu unit mobil Toyota Avanza dan dua unit sepeda motor. WNA berinisial CH ditangkap di Nusa Tenggara Barat (NTB). CH menggunakan paspor palsu saat menyewa kendaraan yang digunakan oleh para tersangka dalam melakukan penculikan terhadap seorang WNA Ukraina di Jimbaran, Kecamatan Kuta Selatan, Kabupaten Badung, Bali. ""Perannya adalah menyewa. Kita amankan yang bersangkutan karena yang bersangkutan saat menyewa menggunakan paspor palsu. Berawal dari situ kita kembangkan sehingga bisa ditemukan 6 orang WNA yang kita tetapkan sebagai tersangka,"" ungkap Ariasandy. Menurut keterangan CH kepada penyidik, para WNA yang masih daftar pencarian orang (DPO) oleh Polda Bali, para WNA tersebut ada yang berperan sebagai penyewa vila, pengemudi kendaraan hingga aksi penculikan. ADVERTISEMENT GULIR UNTUK LANJUT BACA Saat ditanyai terkait kecocokan DNA korban Ihor Komarav dengan potongan tubuh manusia yang ditemukan di Pantai Ketewel, Kecamatan Sukawati, Kabupaten Gianyar, Ariasandy mengatakan masih dilakukan pencocokan oleh Tim Disaster Victim Identification (DVI). ""Masih proses,"" katanya."
27,https://www.tvonenews.com/daerah/bali/420309-lima-penerbangan-ke-timur-tengah-dari-bali-batal-dan-ditunda-ribuan-penumpang-tertahan,"Lima Penerbangan ke Timur Tengah dari Bali Batal dan Ditunda, Ribuan Penumpang Tertahan","Badung, tvOnenews.com -PascaAmerikadan sekutunya menyerangIran, kini mulai berdampak pada sektorpenerbangan. Beberapa kawasan diTimurTengahmulai menutup wilayah udara mereka yang mengakibatkan tiga maskapai penerbangan telah membatalkan penerbangannya menuju Doha, Qatar, dan Abu Dhabi. Gede Eka Sandi Asmadi (Communication and Legal Division Head PT Angkasa Pura IndonesiaBandaraInternasionalIGustiNgurahRai) menyatakan update per Minggu, 1 Maret pukul 11.00 WITA, ADVERTISEMENT GULIR UNTUK LANJUT BACA ""Sehubungan dengan penutupan ruang udara di sejumlah negara, dapat kami sampaikan bahwa terdapat sejumlah rute penerbangan di Bandara Internasional I Gusti Ngurah Rai yang mengalami penundaan penerbangan dan/atau penyesuaian jadwal penerbangan,"" ujar Eka. Berdasarkan data dari maskapai penerbangan, jumlah calon penumpang dari lima penerbangan yang mengalami penyesuaian jadwal penerbangan tersebut berjumlah 1.631 penumpang. Adapun penanganan terhadap seluruh penumpang tersebut telah dilaksanakan sesuai dengan kebijakan masing-masing maskapai. Hingga Minggu (1/3) pukul 11.00 WITA, terdapat sejumlah penerbangan yang telah mengalami penyesuaian jadwal penerbangan, yakni: 1. Etihad EY477 STD 18.45 WITA (28 Februari) rute Denpasar (DPS) menuju Abu Dhabi (AUH)POSTPONED 2. Emirates EK369 STD 19.45 WITA (28 Februari) rute Denpasar (DPS) menuju Dubai (DXB)CANCELED 3. Qatar Airways QR963 STD 18.50 WITA (28 Februari) rute Denpasar (DPS) menuju Doha (DOH)CANCELED 4. Emirates EK399 STD 00.25 WITA (1 Maret) rute Denpasar (DPS) menuju Dubai (DXB)CANCELED 5. Qatar Airways QR961 STD 00.30 WITA (1 Maret) rute Denpasar (DPS) menuju Doha (DOH)CANCELED ""Namun demikian, operasional penerbangan dan pelayanan kebandarudaraan di Bandara Internasional I Gusti Ngurah RaiBalisecara umum tetap berjalan dengan normal,"" tegasnya. ADVERTISEMENT GULIR UNTUK LANJUT BACA Manajemen PT Angkasa Pura Indonesia (InJourney Airports) selaku pengelola Bandara Internasional I Gusti Ngurah Rai Bali berkoordinasi dengan sejumlah instansi, utamanya dengan maskapai penerbangan untuk terus melakukan pembaruan jadwal penerbangan dan penanganan calon penumpang yang telah berada di bandara, dengan AirNav Indonesia untuk memantau ruang udara yang terdampak, serta dengan aparatur keamanan untuk antisipasi situasi keamanan di bandara. ""Kami mengimbau kepada calon penumpang pesawat udara untuk terus berkomunikasi dengan maskapai penerbangan untuk pembaharuan informasi jadwal penerbangan,"" ungkapnya."
28,https://www.tvonenews.com/daerah/bali/420602-3100-penumpang-dari-15-penerbangan-di-bandara-i-gusti-ngurah-rai-tak-bisa-terbang-dampak-perang-amerika-iran,"3100 Penumpang dari 15 Penerbangan di Bandara I Gusti Ngurah Rai, Tak Bisa Terbang, Dampak Perang Amerika-Iran","Badung, tvOnenews.com – Penutupan ruang udara di sejumlah negara kawasan Timur Tengah berdampak pada operasionalpenerbanganinternasional di Bandara InternasionalI Gusti Ngurah Rai,Bali. Hingga Senin, 2 Maret 2026 pukul 13.00 WITA, tercatat sebanyak 15 penerbangan rute internasional mengalami pembatalan, terdiri dari 8 keberangkatan dan 7 kedatangan. ADVERTISEMENT GULIR UNTUK LANJUT BACA Hal tersebut disampaikan Spokesperson Bandara Internasional I Gusti Ngurah Rai, Gede Eka Sandi Asmadi, selaku Communication and Legal Division Head PTAngkasa PuraIndonesia. 15 Penerbangan DibatalkanAdapun rincian penerbangan yang terdampak sebagai berikut:Keberangkatan (8 Penerbangan):Emirates EK369 rute Denpasar (DPS) – Dubai (DXB), 28 Februari dan 1 Maret (Canceled)Emirates EK399 rute Denpasar (DPS) – Dubai (DXB), 1 dan 2 Maret (Canceled)Etihad Airways EY477 rute Denpasar (DPS) – Abu Dhabi (AUH), 28 Februari dan 1 Maret (Canceled)Qatar Airways QR963 rute Denpasar (DPS) – Doha (DOH), 28 Februari (Canceled)Qatar Airways QR961 rute Denpasar (DPS) – Doha (DOH), 1 Maret (Canceled) Kedatangan (7 Penerbangan):Etihad EY476 rute Abu Dhabi (AUH) – Denpasar (DPS), 1 Maret (Canceled)Emirates EK368 dan EK398 rute Dubai (DXB) – Denpasar (DPS), 1 dan 2 Maret (Canceled)Qatar Airways QR960 dan QR961 rute Doha (DOH) – Denpasar (DPS), 1 dan 2 Maret (Canceled) Maskapaiyang terdampak meliputi Emirates, Etihad Airways, dan Qatar Airways. Operasional Bandara Tetap NormalMeski terdapat pembatalan sejumlah penerbangan internasional, manajemen PT Angkasa Pura Indonesia (InJourney Airports) memastikan operasional penerbangan dan pelayanan kebandarudaraan secara umum tetap berjalan normal dan optimal. Pihak bandara terus melakukan pemantauan perkembangan situasi ruang udara di kawasan Timur Tengah, serta berkoordinasi intensif dengan maskapai penerbangan terkait pembaruan jadwal dan penangananpenumpang. ADVERTISEMENT GULIR UNTUK LANJUT BACA Koordinasi juga dilakukan bersama AirNav Indonesia untuk memantau kondisi ruang udara terdampak, serta dengan aparat keamanan guna mengantisipasi situasi di area bandara. Berdasarkan data dari maskapai, jumlah calon penumpang keberangkatan yang terdampak mencapai 3197 orang. Penanganan terhadap seluruh penumpang dilakukan sesuai dengan kebijakan masing-masing maskapai, termasuk pengaturan ulang jadwal maupun kebijakan pengembalian dana.Selain itu, pihak bandara juga telah mengantisipasi pengaturan parking stand bagi lima pesawat dari tiga maskapai yang terdampak pembatalan."
29,https://www.tvonenews.com/daerah/bali/419596-akp-malaungi-dibawa-polda-ntb-ke-bareskrim-polri,AKP Malaungi Dibawa Polda NTB ke Bareskrim Polri,"tvOnenews.com- Ajun Komisaris Polisi (AKP) Malaungi dibawa ke Badan Reserse Kriminal (Bareskrim) Polri di Jakarta. KapoldaNTBIrjen Pol. Edy Murbowo di Mataram, Jumat, membenarkan adanya pergeseran AKP Malaungi ke Jakarta sebagai tindak lanjut aksi penangkapan Koko Erwin pada Kamis (26/2) di Tanjung Balai, Sumatra Utara. ""Jadi, kita 'kan ada join investigasi ya, dari Polda NTB dan Bareskrim, biar ini semakin jelas. Semakin jelas perannya masing-masing. Kemana lagi? Nanti didalami oleh Bareskrim dan Polda NTB,"" katanya. ADVERTISEMENT GULIR UNTUK LANJUT BACA Dengan memberangkatkan AKP Malaungi pada pagi tadi keMabes Polri, kini Mabes Polri dapat melengkapi susunan puzzle dari kasus peredarannarkobadi wilayah NTB tersebut, mengingat Koko Erwin dan AKBP Didik Putra Kuncoro telah berada di Mabes Polri. ""Mungkin di sana akan digelar (ekspose perkara), investigasi bersama, kerja sama untuk pengungkapan kasus biar makin jelas,"" ujar dia. Direktorat Tindak Pidana Narkoba (Dittipidnarkoba) Bareskrim Polri sebelumnya membenarkan bahwa Tim Gabungan Subdit IV dan Satgas NIC Dittipidnarkoba Bareskrim Polri menangkap terduga bandar narkoba Koko Erwin yang berstatus daftar pencarian orang (DPO). Koko Erwin ditangkap di Tanjung Balai, Sumatra Utara ketika hendak menyeberang ke Malaysia pada Kamis (26/2). Dalam proses penangkapan, petugas juga menangkap dua orang terduga pelaku lain yakni berinisial A alias Y dan R alias K dari lokasi berbeda. Pelaku A alias Y ditangkap di Riau, sementara R alias K di Tanjung Balai bersama Koko Erwin. Mereka disebut berperan membantu Koko Erwin untuk melarikan diri ke Malaysia guna menghindari penangkapannya oleh petugas Polri. Adapun nama Koko Erwin kali pertama muncul dari konferensi pers yang digelar kuasa hukum AKP Malaungi, Asmuni. ADVERTISEMENT GULIR UNTUK LANJUT BACA Ia mengatakan bahwa kliennya dalam berita acara pemeriksaan sebagai tersangka kasus peredaran pada Direktorat Reserse Narkoba Polda NTB, sudah mengungkapkan seluruh pihak yang terlibat. Dari rangkaian berita acara pemeriksaan di hadapan penyidik kepolisian, AKP Malaungi saat menjabat Kepala Satresnarkoba Polres Bima Kota mengaku kenal dengan Koko Erwin selaku bandar narkotika yang memberinya sabu sebanyak 488 gram di Hotel Marina Inn, Kota Bima pada akhir tahun 2025."
30,https://www.tvonenews.com/daerah/bali/414891-bali-diperkirakan-akan-dilanda-cuaca-ekstrem-bbmkg-keluarkan-peringatan-dini,"Bali Diperkirakan Akan Dilanda Cuaca Ekstrem, BBMKG Keluarkan Peringatan Dini","tvOnenews.com-Balidiperkirakan akan dilandacuacaekstrem pada tanggal 11-17 Februari 2026. Untuk itu, Balai Besar Meteorologi Klimatologi dan Geofisika (BBMKG) Wilayah III Denpasar menerbitkanperingatandini. “Kami identifikasi adanya perkembangan signifikan dalam dinamika atmosfer yang berpotensi meningkatkan intensitas curah hujan,” kata Kepala BBMKG Wilayah III Cahyo Nugroho di Denpasar, Bali, Rabu. ADVERTISEMENT GULIR UNTUK LANJUT BACA Berdasarkan analisis BBMKG Denpasar, monsun Asia diprakirakan masih akan memberikanpengaruhkuat disertai dengan terbentuknya pola pertemuan angin yaitu konvergensi dan belokan angin di wilayah Bali. Selain itu, kelembapan udara basah hingga lapisan atmosfer atas atau 200 milibar menyebabkan peningkatan aktivitas konvektif dan potensi kejadian cuaca ekstrem berupa hujan intensitas sedang hingga lebat disertai petir dan angin kencang. Pihaknya memprakirakan hujan dengan intensitas sedang lebat disertai petir dan angin kencang berpotensi terjadi di wilayah Kabupaten Badung, Denpasar, Tabanan, Jembrana, Bangli, Gianyar, Karangasem, Klungkung, dan Buleleng. Wilayah-wilayah tersebut berpotensi terdampak bencana hidrometeorologi berupa banjir, banjir bandang dan longsor, tergantung tingkat kerawanan masing-masing wilayah. Kemudian, lanjut dia, perlu diwaspadai potensi tinggi gelombang laut mencapai 1,25-2,5 meter untuk wilayah Selat Bali bagian Selatan, Selat Badung, Selat Lombok bagian Selatan, dan Perairan Selatan Bali. “Selalu waspada dan dapat mengambil langkah antisipatif agar aktivitas harian tetap dapat berlangsung aman dan lancar,” imbuhnya. ADVERTISEMENT GULIR UNTUK LANJUT BACA Untuk memantau perkembangan cuaca, BMKG mengajak masyarakat untuk membarui informasi cuaca maritim pada laman bbmkg3.bmkg.go.id atau maritim.bmkg. go.id. Selain itu, informasi cuaca juga dapat diamati dari media sosial di antaranya Instagram @bmkgbali atau melalui aplikasi info BMKG.(chm)"
31,https://www.tvonenews.com/berita/nasional/416078-kunker-di-bali-wapres-gibran-rakabuming-cek-ketersedian-dan-harga-pangan,"Kunker di Bali, Wapres Gibran Rakabuming Cek Ketersedian dan Harga Pangan","Jakarta, tvOnenews.com -Wakil Presiden (Wapres) RI,Gibran Rakabuming Rakamelakukan kunjungan kerja ke ProvinsiBaliberapa waktu terakhir. Moment kunjungan kerja (kunker) tersebut dimanfaatkan oleh Rampai Nusantara untuk Bali untuk memberikan dukungan penuh terhadap pemerintahan Prabowo Subianto dan Gibran Rakabuming Raka. ADVERTISEMENT GULIR UNTUK LANJUT BACA Ketua Rampai Nusantara Bali, Sudadi Murthado mengtakan kunker yang dilakukan Gibran sebagai bentuk kepedulian pemerintah terhadap daerah khususnya Bali sebagai salah satu destinasi wisata dunia. “Kami dari Rampai Nusantara Bali menyambut dengan penuh kebanggaan kehadiran Bapak Wakil Presiden Gibran Rakabuming Raka. Beliau adalah representasi pemimpin muda yang visioner, responsif, dan dekat dengan rakyat. Kami tegak lurus mendukung kepemimpinan Prabowo-Gibran demi Indonesia yang lebih maju dan sejahtera,” kata Sudadi kepada awak media, Jakarta, Minggu (15/2/2026). Sudadi menjelaskan dalam rangkaian kunker tersebut, Wapres turut menyoroti pada sektorpariwisataBali terkhusus permasalahansampah. Menurutnya Gibran merespons langkah cepat pemerintah Bali dalam menanggulangi permasalahan tersebut sehingga dalam menjaga lingkungan citra Bali sebagai destinasi wisata dunia. ""Sesuai arahan Ketua Umum Rampai Nusantara Mardiansyah Semar, kami akan tindaklanjuti perintah Presiden Prabowo dengan terus memonitor sekaligus ikut serta dalam penanganan sampah di seluruh wilayah Bali,"" katanya. ADVERTISEMENT GULIR UNTUK LANJUT BACA Tak hanya itu, Wapres turut serta meninjau Pasar Badung dalam memastikan ketersediaan pangan dan harganya menjelangRamadandanHari Raya Idulfitri2026. Kunjungan kerja ini menegaskan komitmen pemerintah dalam menjaga stabilitas ekonomi daerah, memperkuat sektor pariwisata Bali, serta memastikan kebutuhan pokok masyarakat tetap terpenuhi.(raa)"
32,https://www.tvonenews.com/berita/nasional/417062-gempa-hari-ini-19-februari-2026-buol-sulawesi-tengah-diguncang-gempa-magnitudo-57-kedalaman-10-kilometer,"Gempa Hari Ini 19 Februari 2026: Buol Sulawesi Tengah Diguncang Gempa Magnitudo 5,7, Kedalaman 10 Kilometer","Jakarta, tvOnenews.com-Gempahari ini 19 Februari 2026 mengguncangBuol,Sulawesi Tengah. Gempa yang mengguncang wilayah Buol, Sulawesi Tengah berkekuatan Magnitudo 5,7. ADVERTISEMENT GULIR UNTUK LANJUT BACA MelansirBMKG, gempa terjadi pada pukul 07.26 WIB. Titik gempa berlokasi tepat di 110 kilometer timur laut Buol, Sulawesi Tengah. BMKG juga mencatat gempa yang mengguncang wilayah tersebut terjadi di titik 1.54 LU dan 122.17 BT. Berdasarkan keterangan dari BMKG, gempa yang terjadi di Buol, Sulawesi Tengah tidak berpotensi tsunami. Disclaimer:Informasi ini mengutamakan kecepatan sehingga hasil pengolahan data belum stabil dan bisa berubah seiring kelengkapan data. (nsi)"
33,https://www.tvonenews.com/berita/nasional/412107-warga-bali-harus-waspada-2-5-februari-besok-angin-kencang-64-km-per-jam-bakal-melanda-perairan,"Warga Bali Harus Waspada 2-5 Februari Besok, Angin Kencang 64 KM per Jam Bakal Melanda Perairan","Jakarta, tvOnenews.com- WargaBalihinggawisatawanwajib waspada pada 2-5 Februari 2026 besok. Pasalnya, Balai Besar Meteorologi, Klimatologi, dan Geofisika (BBMKG) Wilayah III Denpasar mengimbau masyarakat untuk mewaspadai potensiangin kencang. ADVERTISEMENT GULIR UNTUK LANJUT BACA Tak main-mainBMKGdiprakirakan angin kencang tersebut hingga 35 knot atau sekitar 64 kilometer per jam di perairan Bali. Hal itu disampaikan langsung oleh Prakirawan BBMKG Wilayah III Denpasar Riski Dwi Saputro di Denpasar, pada Minggu (1/2/2026). ""Waspadai potensi angin kencang di perairan utara dan selatan Bali,"" katanya. Pihaknya menganalisis kondisi sinoptik yang menunjukkan pergerakan angin di perairan utara dan selatan Bali bergerak dari arah barat daya-barat laut. Untuk itu, BBMKG Wilayah III Denpasar memprakirakan ketinggiangelombang lautmencapai hingga 2,5 meter di Selat Badung, Selat Lombok bagian selatan, perairan selatan Bali dan Selat Bali bagian selatan. Pihaknya juga memprakirakan ketinggian gelombang laut untuk jalur penyeberangan pada 1-2 Februari 2026 dengan ketinggian mencapai hingga 2,5 meter dan kecepatan angin hingga 25 knot atau sekitar 46 kilometer per jam di jalur Padangbai-Lembar di Nusa Tenggara Barat, Padangbai-Nusa Penida, Sanur-Nusa Penida dan Kusamba- Nusa Penida. Cuaca di Bali pada Senin (2/2) diprakirakan hujan ringan. Menurut BBMKG Wilayah III, kondisi angin dan gelombang laut berisiko terhadap keselamatan pelayaran. Pengguna perahu nelayan diminta mewaspadai kecepatan angin lebih dari 15 knot atau sekitar 27 kilometer per jam dan tinggi gelombang mencapai 1,25 meter. Operator kapal tongkang dianjurkan waspada saat angin berkecepatan 16 knot dan tinggi gelombang mencapai 1,5 meter, operator kapal feri diminta mewaspadai kecepatan angin mencapai 21 knot dan tinggi gelombang mencapai 2,5 meter. ADVERTISEMENT GULIR UNTUK LANJUT BACA Masyarakat dapat memantau informasi cuaca pada laman bbmkg3.bmkg.go.id atau cuaca maritim pada laman maritim.bmkg. go.id. Selain itu, informasi cuaca juga dapat diamati dari media sosial di antaranya Instagram @bmkgbali atau melalui aplikasi info BMKG.(ant)"
34,https://www.tvonenews.com/berita/nasional/418426-heboh-masuknya-ribuan-taksi-listrik-ke-bali-dishub-angkat-bicara,"Heboh Masuknya Ribuan Taksi Listrik ke Bali, Dishub Angkat Bicara","Denpasar, tvOnenews.com-Informasi di media sosial yang menyatakan ada ribuantaksi listrikakan masuk keBalidibantah Dinas Perhubungan (Dishub) Bali. “Bahwa informasi yang beredar melalui media sosial dan menyatakan telah adanya penambahan 3.000 hingga 10.000 taksi listrik baru di Bali adalah tidak benar,” ucap KepalaDishub BaliI Kadek Mudarta. Ia dalam keterangan resmi di Denpasar, Senin menjelaskan, dalam rangka mendorong kesiapan infrastruktur kendaraan listrik di Bali guna mempercepat peralihan dari kendaraan berbahan bakar fosil ke Kendaraan Bermotor Listrik Berbasis Baterai (KBLBB) diatur beberapa hal, termasuk kuota bagi taksi di Bali. ADVERTISEMENT GULIR UNTUK LANJUT BACA Berdasarkan kajian yang dilaksanakan pada tahun 2015, jumlah kuota seluruh taksi di Bali sebanyak 3.500 unit dan Pemprov Bali tidak pernah menerbitkan kuota tambahan di luar jumlah yang ditetapkan berdasarkan hasil kajian tersebut. Ini menunjukkan bahwa narasi yang mengatakan sebuah perusahaan kendaraan listrik hendak ekspansi besar melalui taksi listrik merupakan informasi keliru. Kepala Dishub Bali mengatakan, sebagai tindak lanjut Rencana Aksi Daerah Percepatan Penggunaan KBLBB Provinsi Bali Tahun 2022-2026 sesuai amanat Peraturan Gubernur Bali Nomor 48 Tahun 2019 tentang Penggunaan Kendaraan Bermotor Listrik Berbasis Baterai, juga diatur beberapa hal. “Strategi percepatan penggunaan kendaraan bermotor listrik berbasis baterai di Bali antara lain dilaksanakan melalui kebijakan elektrifikasi armada taksi,” ucap Mudarta. Untuk hal ini Dishub Bali mengatur agar pelaku usaha mengganti armada taksi berbahan bakar minyak dengan kendaraan bermotor listrik berbasis baterai secara bertahap sesuai umur kendaraan dan rencana bisnis perusahaan atau koperasi taksi. Jika merujuk pada Surat Dinas Perhubungan Provinsi Bali Nomor B.16.000/2162/AKT.JALAN/DISHUB tentang Penegasan Penggunaan Kendaraan Listrik untuk Taksi, Pemprov Bali mendorong seluruh peremajaan armada taksi yang beroperasi di wilayah Provinsi Bali wajib menggunakan kendaraan bermotor listrik berbasis baterai mulai tanggal 1 Januari 2026. ADVERTISEMENT GULIR UNTUK LANJUT BACA Dengan ini maka alih-alih Bali kedatangan ribuan unit taksi listrik, pemerintah daerah mendorong peralihan dilakukan pada unit yang sudah terdata. Selanjutnya, apabila terdapat badan usaha baru yang berminat menjalankan usaha angkutan taksi, didorong melakukan kerja sama dengan perusahaan angkutan taksi yang telah beroperasi dan memiliki izin penyelenggaraan."
